chr	start	end	id	length	strand	CPM_atac_0	CPM_h3k27ac_0
chr22	31070425	31070925	1598	500	+	94.78988668765707	41.13213928256408
chr22	31071385	31071905	1599	520	+	79.41855371128025	18.280950792250707
chr22	31077005	31077625	1600	620	+	28.180777123357508	4.570237698062677
chr22	31087065	31087565	1601	500	+	33.304554782149786	22.85118849031338
chr22	31090542	31091042	1602	500	+	5.123777658792274	9.140475396125353
chr22	31093945	31094445	1603	500	+	115.28499732282617	9.140475396125353
chr22	31097765	31098305	1604	540	+	30.742665952753647	13.710713094188028
chr22	31115765	31116305	1605	540	+	33.304554782149786	31.991663886438737
chr22	31116345	31116865	1606	520	+	76.85666488188411	36.56190158450141
chr22	31124765	31125265	1607	500	+	115.28499732282617	77.6940408670655
chr22	31135965	31136485	1608	520	+	61.485331905507294	13.710713094188028
chr22	31140165	31140685	1609	520	+	115.28499732282617	63.98332777287747
chr22	31151305	31151805	1610	500	+	58.923443076111155	0.0
chr22	31159685	31160185	1611	500	+	48.675887758526606	0.0
chr22	31198685	31199185	1612	500	+	117.84688615222231	0.0
chr22	31202305	31202805	1613	500	+	23.056999464565237	9.140475396125353
chr22	31268125	31268665	1614	540	+	79.41855371128025	59.41309007481479
chr22	31274885	31275385	1615	500	+	15.371332976376824	31.991663886438737
chr22	31277365	31277905	1616	540	+	210.07488401048326	315.34640116632465
chr22	31278865	31279365	1617	500	+	23.056999464565237	63.98332777287747
chr22	31316265	31316765	1618	500	+	46.113998929130474	0.0
chr22	31318044	31318544	1619	500	+	7.685666488188412	9.140475396125353
chr22	31358805	31359425	1620	620	+	40.99022127033819	13.710713094188028
chr22	31364023	31364785	1621	762	+	143.46577444618367	283.35473727988597
chr22	31364885	31365446	1622	561	+	479.07321109707766	265.07378648763523
chr22	31365625	31366165	1623	540	+	33.304554782149786	196.52022101669507
chr22	31386565	31387145	1624	580	+	53.79966541731888	13.710713094188028
chr22	31390825	31391405	1625	580	+	33.304554782149786	9.140475396125353
chr22	31392325	31392905	1626	580	+	56.361554246715016	0.0
chr22	31394285	31394805	1627	520	+	58.923443076111155	9.140475396125353
chr22	31442185	31443105	1628	920	+	102.47555317584549	77.6940408670655
chr22	31449025	31449605	1629	580	+	40.99022127033819	22.85118849031338
chr22	31455745	31456245	1630	500	+	76.85666488188411	132.53689324381762
chr22	31457025	31457565	1631	540	+	87.10422019946867	0.0
chr22	31459805	31460325	1632	520	+	340.73121430968627	237.65236029925916
chr22	31460665	31461265	1633	600	+	40.99022127033819	18.280950792250707
chr22	31476665	31477531	1634	866	+	315.1123260157249	242.22259799732186
chr22	31478505	31479025	1635	520	+	71.73288722309184	63.98332777287747
chr22	31479925	31480665	1636	740	+	66.60910956429957	283.35473727988597
chr22	31480685	31481565	1637	880	+	133.21821912859915	584.9904253520226
chr22	31482845	31483345	1638	500	+	28.180777123357508	41.13213928256408
chr22	31485025	31485525	1639	500	+	12.809444146980686	31.991663886438737
chr22	31494545	31495045	1640	500	+	28.180777123357508	0.0
chr22	31498325	31498865	1641	540	+	30.742665952753647	68.55356547094014
chr22	31503323	31504025	1642	702	+	602.0438749080923	68.55356547094014
chr22	31514405	31515525	1643	1120	+	74.29477605248798	59.41309007481479
chr22	31518658	31519158	1644	500	+	20.495110635169095	27.421426188376056
chr22	31523045	31523925	1645	880	+	84.54233137007253	68.55356547094014
chr22	31526805	31527345	1646	540	+	53.79966541731888	27.421426188376056
chr22	31536265	31536843	1647	578	+	56.361554246715016	4.570237698062677
chr22	31544905	31545445	1648	540	+	84.54233137007253	36.56190158450141
chr22	31555885	31556405	1649	520	+	176.77032922833345	109.68570475350423
chr22	31607905	31608425	1650	520	+	158.8371074225605	59.41309007481479
chr22	31609265	31609765	1651	500	+	30.742665952753647	50.27261467868944
chr22	31613345	31613865	1652	520	+	71.73288722309184	63.98332777287747
chr22	31618625	31619225	1653	600	+	81.98044254067638	9.140475396125353
chr22	31623765	31624265	1654	500	+	140.90388561678753	13.710713094188028
chr22	31625605	31626125	1655	520	+	76.85666488188411	82.26427856512817
chr22	31627125	31627625	1656	500	+	153.71332976376823	36.56190158450141
chr22	31637125	31637625	1657	500	+	20.495110635169095	4.570237698062677
chr22	31639885	31640405	1658	520	+	40.99022127033819	4.570237698062677
chr22	31644025	31644597	1659	572	+	140.90388561678753	22.85118849031338
chr22	31680425	31681005	1660	580	+	35.86644361154592	9.140475396125353
chr22	31686505	31687045	1661	540	+	192.1416622047103	164.52855713025633
chr22	31687705	31688205	1662	500	+	43.552110099734335	68.55356547094014
chr22	31688265	31688785	1663	520	+	228.0081058162562	45.70237698062676
chr22	31689565	31690065	1664	500	+	125.53255264041073	4.570237698062677
chr22	31691725	31692245	1665	520	+	122.97066381101459	63.98332777287747
chr22	31695885	31696385	1666	500	+	17.93322180577296	0.0
chr22	31709185	31709685	1667	500	+	35.86644361154592	4.570237698062677
chr22	31731084	31731584	1668	500	+	7.685666488188412	9.140475396125353
chr22	31741685	31742994	1669	1309	+	120.40877498161845	68.55356547094014
chr22	31746365	31746865	1670	500	+	35.86644361154592	0.0
chr22	31794205	31794705	1671	500	+	23.056999464565237	9.140475396125353
chr22	31795245	31795788	1672	543	+	507.2539882204352	406.75115512757816
chr22	31884645	31885145	1673	500	+	30.742665952753647	54.84285237675211
chr22	31885585	31886125	1674	540	+	81.98044254067638	187.37974562056974
chr22	31886365	31886885	1675	520	+	251.06510528082146	644.4035154268374
chr22	31891874	31892685	1676	811	+	343.2931031390824	118.82618014962958
chr22	31892865	31893365	1677	500	+	35.86644361154592	77.6940408670655
chr22	31913545	31914105	1678	560	+	38.42833244094206	31.991663886438737
chr22	31920065	31920585	1679	520	+	30.742665952753647	4.570237698062677
chr22	31926365	31926865	1680	500	+	38.42833244094206	18.280950792250707
chr22	31927025	31927565	1681	540	+	30.742665952753647	18.280950792250707
chr22	31928825	31929325	1682	500	+	40.99022127033819	18.280950792250707
chr22	31932985	31933505	1683	520	+	99.91366434644934	59.41309007481479
chr22	31952525	31953025	1684	500	+	51.237776587922745	9.140475396125353
chr22	31957205	31957725	1685	520	+	76.85666488188411	31.991663886438737
chr22	31981045	31981565	1686	520	+	407.3403238739858	132.53689324381762
chr22	31982285	31983125	1687	840	+	87.10422019946867	173.6690325263817
chr22	31986905	31987405	1688	500	+	10.247555317584547	0.0
chr22	31999065	31999565	1689	500	+	274.1221047453867	214.80117180894578
chr22	32014685	32015185	1690	500	+	43.552110099734335	13.710713094188028
chr22	32021565	32022085	1691	520	+	40.99022127033819	59.41309007481479
chr22	32022465	32022965	1692	500	+	366.3501026036476	278.78449958182324
chr22	32026625	32027125	1693	500	+	171.6465515695412	201.09045871475777
chr22	32029705	32030205	1694	500	+	61.485331905507294	31.991663886438737
chr22	32033445	32033945	1695	500	+	40.99022127033819	36.56190158450141
chr22	32042405	32042905	1696	500	+	48.675887758526606	50.27261467868944
chr22	32049245	32049745	1697	500	+	7.685666488188412	22.85118849031338
chr22	32056805	32057345	1698	540	+	40.99022127033819	31.991663886438737
chr22	32058005	32058800	1699	795	+	699.3956504251455	484.4451959946437
chr22	32061485	32062005	1700	520	+	99.91366434644934	13.710713094188028
chr22	32066785	32067305	1701	520	+	74.29477605248798	0.0
chr22	32073725	32074285	1702	560	+	120.40877498161845	31.991663886438737
chr22	32124705	32125265	1703	560	+	46.113998929130474	9.140475396125353
chr22	32140325	32140825	1704	500	+	15.371332976376824	4.570237698062677
chr22	32142045	32142545	1705	500	+	30.742665952753647	9.140475396125353
chr22	32145505	32146485	1706	980	+	445.7686563149279	776.940408670655
chr22	32146785	32147305	1707	520	+	35.86644361154592	159.95831943219366
chr22	32148845	32149345	1708	500	+	240.8175499632369	265.07378648763523
chr22	32149625	32150258	1709	633	+	379.1595467506283	470.7344829004557
chr22	32160705	32161245	1710	540	+	138.34199678739142	100.54522935737889
chr22	32170865	32171405	1711	540	+	94.78988668765707	22.85118849031338
chr22	32185705	32186205	1712	500	+	133.21821912859915	36.56190158450141
chr22	32225345	32225885	1713	540	+	74.29477605248798	18.280950792250707
chr22	32225925	32226425	1714	500	+	28.180777123357508	9.140475396125353
chr22	32253205	32253725	1715	520	+	38.42833244094206	27.421426188376056
chr22	32263305	32263805	1716	500	+	161.39899625195665	18.280950792250707
chr22	32268225	32268725	1717	500	+	105.03744200524163	13.710713094188028
chr22	32272165	32272665	1718	500	+	156.27521859316437	22.85118849031338
chr22	32274245	32274745	1719	500	+	10.247555317584547	13.710713094188028
chr22	32277165	32277665	1720	500	+	107.59933083463775	77.6940408670655
chr22	32285045	32285565	1721	520	+	38.42833244094206	18.280950792250707
chr22	32287345	32288185	1722	840	+	386.8452132388167	607.841613842336
chr22	32289805	32290305	1723	500	+	46.113998929130474	105.11546705544154
chr22	32291385	32292285	1724	900	+	668.6529844723918	589.5606630500853
chr22	32292425	32292945	1725	520	+	448.330545144324	123.39641784769225
chr22	32297325	32298145	1726	820	+	430.397323338551	159.95831943219366
chr22	32307565	32308185	1727	620	+	33.304554782149786	18.280950792250707
chr22	32311365	32311865	1728	500	+	28.180777123357508	4.570237698062677
chr22	32319125	32319625	1729	500	+	30.742665952753647	50.27261467868944
chr22	32322945	32323445	1730	500	+	28.180777123357508	9.140475396125353
chr22	32325145	32325665	1731	520	+	51.237776587922745	36.56190158450141
chr22	32332245	32332745	1732	500	+	43.552110099734335	68.55356547094014
chr22	32333285	32333805	1733	520	+	174.20844039893734	95.9749916593162
chr22	32333885	32334385	1734	500	+	17.93322180577296	63.98332777287747
chr22	32338465	32338965	1735	500	+	30.742665952753647	86.83451626319085
chr22	32339745	32340728	1736	983	+	327.9217701627055	680.9654170113387
chr22	32341098	32341598	1737	500	+	28.180777123357508	411.3213928256409
chr22	32342165	32342665	1738	500	+	58.923443076111155	223.94164720507112
chr22	32343145	32343685	1739	540	+	99.91366434644934	50.27261467868944
chr22	32346465	32346965	1740	500	+	51.237776587922745	73.12380316900283
chr22	32354525	32355165	1741	640	+	51.237776587922745	4.570237698062677
chr22	32355225	32355725	1742	500	+	35.86644361154592	0.0
chr22	32355965	32356465	1743	500	+	28.180777123357508	0.0
chr22	32358625	32359125	1744	500	+	25.618888293961373	9.140475396125353
chr22	32363305	32363805	1745	500	+	23.056999464565237	18.280950792250707
chr22	32365985	32366505	1746	520	+	94.78988668765707	18.280950792250707
chr22	32366525	32367045	1747	520	+	133.21821912859915	22.85118849031338
chr22	32373065	32373585	1748	520	+	97.35177551705321	13.710713094188028
chr22	32416105	32416625	1749	520	+	35.86644361154592	9.140475396125353
chr22	32419225	32419785	1750	560	+	46.113998929130474	9.140475396125353
chr22	32446585	32447105	1751	520	+	71.73288722309184	41.13213928256408
chr22	32454906	32455406	1752	500	+	5.123777658792274	4.570237698062677
chr22	32517713	32518213	1753	500	+	12.809444146980686	13.710713094188028
chr22	32531885	32532385	1754	500	+	84.54233137007253	4.570237698062677
chr22	32554993	32555493	1755	500	+	2.561888829396137	0.0
chr22	32599214	32599714	1756	500	+	0.0	0.0
chr22	32651068	32651568	1757	500	+	2.561888829396137	9.140475396125353
chr22	32662085	32662585	1758	500	+	38.42833244094206	4.570237698062677
chr22	32753603	32754103	1759	500	+	0.0	0.0
chr22	32766813	32767313	1760	500	+	5.123777658792274	13.710713094188028
chr22	32772400	32772900	1761	500	+	2.561888829396137	9.140475396125353
chr22	32774625	32775125	1762	500	+	35.86644361154592	0.0
chr22	32807145	32807645	1763	500	+	51.237776587922745	82.26427856512817
chr22	32808005	32808565	1764	560	+	317.674214845121	205.66069641282044
chr22	32810005	32810565	1765	560	+	74.29477605248798	22.85118849031338
chr22	32816165	32816725	1766	560	+	35.86644361154592	0.0
chr22	32853123	32853623	1767	500	+	2.561888829396137	4.570237698062677
chr22	32865745	32866245	1768	500	+	148.58955210497595	50.27261467868944
chr22	32869205	32869765	1769	560	+	135.78010795799528	27.421426188376056
chr22	32870385	32870905	1770	520	+	240.8175499632369	164.52855713025633
chr22	32870973	32871565	1771	592	+	89.6661090288648	278.78449958182324
chr22	32878645	32879185	1772	540	+	228.0081058162562	54.84285237675211
chr22	32881865	32882365	1773	500	+	25.618888293961373	13.710713094188028
chr22	32884145	32884745	1774	600	+	76.85666488188411	31.991663886438737
chr22	32910985	32911565	1775	580	+	53.79966541731888	9.140475396125353
chr22	32924865	32925385	1776	520	+	28.180777123357508	0.0
chr22	32928205	32929045	1777	840	+	89.6661090288648	109.68570475350423
chr22	32935525	32936185	1778	660	+	56.361554246715016	27.421426188376056
chr22	32968625	32969125	1779	500	+	69.17099839369571	146.24760633800565
chr22	32972425	32972925	1780	500	+	64.04722073490342	191.9499833186324
chr22	33045405	33045905	1781	500	+	61.485331905507294	27.421426188376056
chr22	33046825	33047325	1782	500	+	30.742665952753647	9.140475396125353
chr22	33171945	33172445	1783	500	+	10.247555317584547	4.570237698062677
chr22	33196551	33197051	1784	500	+	5.123777658792274	4.570237698062677
chr22	33218985	33219485	1785	500	+	35.86644361154592	0.0
chr22	33269505	33270045	1786	540	+	215.1986616692755	73.12380316900283
chr22	33276945	33277665	1787	720	+	842.8614248713292	260.5035487895725
chr22	33277905	33278405	1788	500	+	374.0357690918361	73.12380316900283
chr22	33282785	33283725	1789	940	+	263.87454942780215	86.83451626319085
chr22	33290885	33291385	1790	500	+	20.495110635169095	4.570237698062677
chr22	33293365	33293885	1791	520	+	56.361554246715016	13.710713094188028
chr22	33299925	33300485	1792	560	+	53.79966541731888	18.280950792250707
chr22	33322525	33323045	1793	520	+	30.742665952753647	4.570237698062677
chr22	33381945	33382465	1794	520	+	76.85666488188411	22.85118849031338
chr22	33402556	33403056	1795	500	+	2.561888829396137	4.570237698062677
chr22	33414105	33414605	1796	500	+	28.180777123357508	9.140475396125353
chr22	33445025	33445525	1797	500	+	40.99022127033819	4.570237698062677
chr22	33504264	33504764	1798	500	+	0.0	4.570237698062677
chr22	33834125	33834625	1799	500	+	30.742665952753647	13.710713094188028
chr22	34120721	34121221	1800	500	+	2.561888829396137	0.0
chr22	34316166	34316666	1801	500	+	0.0	0.0
chr22	34451745	34452245	1802	500	+	30.742665952753647	0.0
chr22	34616505	34617005	1803	500	+	33.304554782149786	4.570237698062677
chr22	34806025	34806625	1804	600	+	53.79966541731888	4.570237698062677
chr22	34810745	34811305	1805	560	+	56.361554246715016	4.570237698062677
chr22	35245125	35245625	1806	500	+	17.93322180577296	4.570237698062677
chr22	35393655	35394155	1807	500	+	5.123777658792274	4.570237698062677
chr22	35419985	35420485	1808	500	+	30.742665952753647	18.280950792250707
chr22	35452345	35452865	1809	520	+	25.618888293961373	31.991663886438737
chr22	35460585	35461085	1810	500	+	238.25566113384076	123.39641784769225
chr22	35461845	35462378	1811	533	+	12.809444146980686	45.70237698062676
chr22	35495885	35496385	1812	500	+	25.618888293961373	41.13213928256408
chr22	35498565	35499085	1813	520	+	81.98044254067638	27.421426188376056
chr22	35527525	35528045	1814	520	+	304.8647706981403	54.84285237675211
chr22	35530545	35531045	1815	500	+	40.99022127033819	36.56190158450141
chr22	35546465	35547005	1816	540	+	76.85666488188411	22.85118849031338
chr22	35550785	35551285	1817	500	+	56.361554246715016	9.140475396125353
chr22	35552245	35552745	1818	500	+	23.056999464565237	36.56190158450141
chr22	35599465	35599965	1819	500	+	15.371332976376824	9.140475396125353
chr22	35605125	35605645	1820	520	+	74.29477605248798	13.710713094188028
chr22	35607925	35608425	1821	500	+	471.38754460888924	86.83451626319085
chr22	35611965	35612485	1822	520	+	161.39899625195665	50.27261467868944
chr22	35614925	35615465	1823	540	+	151.15144093437212	27.421426188376056
chr22	35625825	35626325	1824	500	+	12.809444146980686	73.12380316900283
chr22	35626799	35627345	1825	546	+	187.01788454591804	100.54522935737889
chr22	35627405	35627925	1826	520	+	120.40877498161845	50.27261467868944
chr22	35653145	35653694	1827	549	+	156.27521859316437	155.388081734131
chr22	35654445	35655365	1828	920	+	105.03744200524163	91.40475396125352
chr22	35694625	35695125	1829	500	+	43.552110099734335	45.70237698062676
chr22	35695245	35696425	1830	1180	+	786.4998706246141	708.3868431997148
chr22	35697465	35697985	1831	520	+	146.0276632755798	109.68570475350423
chr22	35706505	35707005	1832	500	+	33.304554782149786	4.570237698062677
chr22	35709225	35709725	1833	500	+	30.742665952753647	22.85118849031338
chr22	35746705	35747245	1834	540	+	179.3322180577296	45.70237698062676
chr22	35751665	35752405	1835	740	+	35.86644361154592	31.991663886438737
chr22	35760145	35760645	1836	500	+	10.247555317584547	9.140475396125353
chr22	35767805	35768325	1837	520	+	371.47388026243993	287.9249749779486
chr22	35768525	35769065	1838	540	+	117.84688615222231	27.421426188376056
chr22	35772865	35773365	1839	500	+	625.1008743726575	361.0487781469514
chr22	35773485	35773985	1840	500	+	28.180777123357508	118.82618014962958
chr22	35776809	35777309	1841	500	+	2.561888829396137	4.570237698062677
chr22	35784765	35785265	1842	500	+	66.60910956429957	22.85118849031338
chr22	35789845	35790365	1843	520	+	66.60910956429957	63.98332777287747
chr22	35790765	35791305	1844	540	+	71.73288722309184	27.421426188376056
chr22	35795765	35796365	1845	600	+	609.7295413962806	361.0487781469514
chr22	35832965	35833505	1846	540	+	51.237776587922745	18.280950792250707
chr22	35843765	35844305	1847	540	+	135.78010795799528	95.9749916593162
chr22	35873865	35874385	1848	520	+	202.38921752229484	9.140475396125353
chr22	35876405	35876905	1849	500	+	40.99022127033819	22.85118849031338
chr22	35887765	35888265	1850	500	+	28.180777123357508	54.84285237675211
chr22	35917685	35918205	1851	520	+	84.54233137007253	0.0
chr22	35924885	35925385	1852	500	+	30.742665952753647	0.0
chr22	35937101	35937601	1853	500	+	0.0	0.0
chr22	35944265	35944825	1854	560	+	28.180777123357508	9.140475396125353
chr22	35948105	35948945	1855	840	+	181.89410688712573	9.140475396125353
chr22	35957785	35958305	1856	520	+	38.42833244094206	9.140475396125353
chr22	35978965	35979525	1857	560	+	46.113998929130474	9.140475396125353
chr22	35985145	35985645	1858	500	+	25.618888293961373	9.140475396125353
chr22	36000805	36001345	1859	540	+	38.42833244094206	18.280950792250707
chr22	36011285	36011785	1860	500	+	17.93322180577296	50.27261467868944
chr22	36013134	36013634	1861	500	+	2.561888829396137	4.570237698062677
chr22	36023645	36024145	1862	500	+	17.93322180577296	4.570237698062677
chr22	36025925	36026445	1863	520	+	74.29477605248798	22.85118849031338
chr22	36027565	36028125	1864	560	+	33.304554782149786	18.280950792250707
chr22	36030045	36030565	1865	520	+	130.65633029920298	0.0
chr22	36030945	36031485	1866	540	+	66.60910956429957	18.280950792250707
chr22	36044173	36044673	1867	500	+	28.180777123357508	91.40475396125352
chr22	36044765	36045265	1868	500	+	40.99022127033819	137.10713094188029
chr22	36052285	36052825	1869	540	+	40.99022127033819	9.140475396125353
chr22	36053865	36054365	1870	500	+	35.86644361154592	36.56190158450141
chr22	36113668	36114168	1871	500	+	0.0	0.0
chr22	36117845	36118445	1872	600	+	61.485331905507294	41.13213928256408
chr22	36123485	36123985	1873	500	+	130.65633029920298	41.13213928256408
chr22	36138285	36138785	1874	500	+	561.053653637754	223.94164720507112
chr22	36181945	36182445	1875	500	+	33.304554782149786	18.280950792250707
chr22	36207025	36207585	1876	560	+	38.42833244094206	4.570237698062677
chr22	36217665	36218165	1877	500	+	33.304554782149786	13.710713094188028
chr22	36229965	36230545	1878	580	+	40.99022127033819	9.140475396125353
chr22	36232225	36232745	1879	520	+	35.86644361154592	18.280950792250707
chr22	36236325	36236880	1880	555	+	304.8647706981403	13.710713094188028
chr22	36276105	36276605	1881	500	+	107.59933083463775	4.570237698062677
chr22	36288145	36288685	1882	540	+	30.742665952753647	0.0
chr22	36299065	36299665	1883	600	+	48.675887758526606	9.140475396125353
chr22	36299965	36300505	1884	540	+	61.485331905507294	13.710713094188028
chr22	36301945	36302445	1885	500	+	30.742665952753647	4.570237698062677
chr22	36302905	36303405	1886	500	+	30.742665952753647	18.280950792250707
chr22	36306905	36307405	1887	500	+	33.304554782149786	4.570237698062677
chr22	36310485	36311005	1888	520	+	212.63677283987937	63.98332777287747
chr22	36317685	36318245	1889	560	+	181.89410688712573	13.710713094188028
chr22	36326925	36327445	1890	520	+	66.60910956429957	13.710713094188028
chr22	36328805	36329385	1891	580	+	56.361554246715016	13.710713094188028
chr22	36332165	36332685	1892	520	+	40.99022127033819	27.421426188376056
chr22	36353245	36353745	1893	500	+	28.180777123357508	9.140475396125353
chr22	36354985	36355585	1894	600	+	35.86644361154592	4.570237698062677
chr22	36369425	36369945	1895	520	+	30.742665952753647	22.85118849031338
chr22	36390665	36391165	1896	500	+	33.304554782149786	13.710713094188028
chr22	36391345	36391905	1897	560	+	133.21821912859915	36.56190158450141
chr22	36398065	36398605	1898	540	+	105.03744200524163	41.13213928256408
chr22	36398885	36399385	1899	500	+	74.29477605248798	63.98332777287747
chr22	36405985	36406565	1900	580	+	156.27521859316437	22.85118849031338
chr22	36413545	36414045	1901	500	+	23.056999464565237	4.570237698062677
chr22	36415045	36415585	1902	540	+	30.742665952753647	27.421426188376056
chr22	36418185	36418685	1903	500	+	79.41855371128025	13.710713094188028
chr22	36424665	36425485	1904	820	+	440.64487865613563	127.96665554575495
chr22	36431485	36431985	1905	500	+	38.42833244094206	9.140475396125353
chr22	36432065	36432565	1906	500	+	43.552110099734335	45.70237698062676
chr22	36445085	36445925	1907	840	+	161.39899625195665	100.54522935737889
chr22	36448565	36449065	1908	500	+	309.9885483569326	461.5940075043303
chr22	36449905	36450405	1909	500	+	28.180777123357508	27.421426188376056
chr22	36461785	36462725	1910	940	+	217.76055049867165	521.007097579145
chr22	36476945	36477505	1911	560	+	40.99022127033819	45.70237698062676
chr22	36482125	36482645	1912	520	+	33.304554782149786	36.56190158450141
chr22	36485025	36485585	1913	560	+	58.923443076111155	13.710713094188028
chr22	36500405	36500965	1914	560	+	33.304554782149786	18.280950792250707
chr22	36501025	36501585	1915	560	+	30.742665952753647	4.570237698062677
chr22	36516625	36517145	1916	520	+	25.618888293961373	9.140475396125353
chr22	36519905	36520445	1917	540	+	210.07488401048326	100.54522935737889
chr22	36541045	36541565	1918	520	+	71.73288722309184	4.570237698062677
chr22	36552765	36553265	1919	500	+	25.618888293961373	59.41309007481479
chr22	36556727	36557227	1920	500	+	2.561888829396137	13.710713094188028
chr22	36568865	36569365	1921	500	+	17.93322180577296	0.0
chr22	36573105	36573605	1922	500	+	38.42833244094206	4.570237698062677
chr22	36576245	36576745	1923	500	+	48.675887758526606	22.85118849031338
chr22	36578005	36578585	1924	580	+	76.85666488188411	31.991663886438737
chr22	36580245	36580745	1925	500	+	28.180777123357508	4.570237698062677
chr22	36590905	36591405	1926	500	+	20.495110635169095	4.570237698062677
chr22	36593025	36593525	1927	500	+	153.71332976376823	27.421426188376056
chr22	36593585	36594165	1928	580	+	69.17099839369571	77.6940408670655
chr22	36597645	36598205	1929	560	+	379.1595467506283	123.39641784769225
chr22	36598825	36599325	1930	500	+	25.618888293961373	9.140475396125353
chr22	36600629	36601129	1931	500	+	23.056999464565237	4.570237698062677
chr22	36607165	36607665	1932	500	+	48.675887758526606	9.140475396125353
chr22	36613445	36613945	1933	500	+	28.180777123357508	4.570237698062677
chr22	36617745	36618245	1934	500	+	58.923443076111155	4.570237698062677
chr22	36635425	36636250	1935	825	+	330.48365899210165	223.94164720507112
chr22	36643965	36644465	1936	500	+	25.618888293961373	13.710713094188028
chr22	36648865	36649366	1937	501	+	128.09444146980684	169.09879482831903
chr22	36650045	36650585	1938	540	+	38.42833244094206	36.56190158450141
chr22	36650865	36651385	1939	520	+	189.57977337531415	114.25594245156691
chr22	36654785	36655765	1940	980	+	163.96088508135276	214.80117180894578
chr22	36659345	36660245	1941	900	+	66.60910956429957	27.421426188376056
chr22	36682465	36682965	1942	500	+	69.17099839369571	22.85118849031338
chr22	36697285	36697785	1943	500	+	23.056999464565237	9.140475396125353
chr22	36724665	36725665	1944	1000	+	407.3403238739858	571.2797122578346
chr22	36726585	36727285	1945	700	+	74.29477605248798	342.7678273547007
chr22	36727445	36727945	1946	500	+	166.52277391074892	388.4702043353275
chr22	36728665	36729245	1947	580	+	58.923443076111155	169.09879482831903
chr22	36730305	36730825	1948	520	+	289.4934377217635	187.37974562056974
chr22	36736605	36737105	1949	500	+	28.180777123357508	22.85118849031338
chr22	36750965	36751545	1950	580	+	38.42833244094206	114.25594245156691
chr22	36760985	36761525	1951	540	+	169.08466274014506	36.56190158450141
chr22	36764465	36764985	1952	520	+	906.9086456062325	50.27261467868944
chr22	36765005	36765505	1953	500	+	25.618888293961373	68.55356547094014
chr22	36765985	36766505	1954	520	+	197.26543986350256	68.55356547094014
chr22	36767125	36767625	1955	500	+	74.29477605248798	59.41309007481479
chr22	36773065	36773565	1956	500	+	151.15144093437212	9.140475396125353
chr22	36779165	36779685	1957	520	+	171.6465515695412	22.85118849031338
chr22	36782285	36782865	1958	580	+	40.99022127033819	105.11546705544154
chr22	36783862	36784485	1959	623	+	1283.5063035274648	114.25594245156691
chr22	36786985	36787485	1960	500	+	12.809444146980686	9.140475396125353
chr22	36787625	36788145	1961	520	+	69.17099839369571	82.26427856512817
chr22	36791905	36792405	1962	500	+	28.180777123357508	27.421426188376056
chr22	36794505	36795005	1963	500	+	30.742665952753647	4.570237698062677
chr22	36795305	36795805	1964	500	+	33.304554782149786	18.280950792250707
chr22	36801405	36801905	1965	500	+	25.618888293961373	13.710713094188028
chr22	36805985	36806525	1966	540	+	81.98044254067638	4.570237698062677
chr22	36808945	36809485	1967	540	+	28.180777123357508	18.280950792250707
chr22	36815205	36815745	1968	540	+	338.1693254802901	36.56190158450141
chr22	36818605	36819125	1969	520	+	76.85666488188411	27.421426188376056
chr22	36819405	36819925	1970	520	+	443.20676748553177	77.6940408670655
chr22	36820465	36820985	1971	520	+	30.742665952753647	18.280950792250707
chr22	36822185	36822685	1972	500	+	140.90388561678753	45.70237698062676
chr22	36822925	36823425	1973	500	+	66.60910956429957	13.710713094188028
chr22	36826845	36827365	1974	520	+	69.17099839369571	31.991663886438737
chr22	36835745	36836285	1975	540	+	48.675887758526606	31.991663886438737
chr22	36841245	36841765	1976	520	+	61.485331905507294	36.56190158450141
chr22	36847745	36848285	1977	540	+	425.27354567975874	178.23927022444437
chr22	36850965	36851465	1978	500	+	263.87454942780215	105.11546705544154
chr22	36855525	36856025	1979	500	+	40.99022127033819	27.421426188376056
chr22	36863285	36863785	1980	500	+	35.86644361154592	59.41309007481479
chr22	36863985	36864505	1981	520	+	189.57977337531415	137.10713094188029
chr22	36866185	36867185	1982	1000	+	110.16121966403391	86.83451626319085
chr22	36875005	36875525	1983	520	+	374.0357690918361	159.95831943219366
chr22	36876085	36876585	1984	500	+	443.20676748553177	457.02376980626764
chr22	36877185	36878345	1985	1160	+	578.986875443527	1101.427285233105
chr22	36878645	36879145	1986	500	+	28.180777123357508	31.991663886438737
chr22	36882545	36883125	1987	580	+	43.552110099734335	13.710713094188028
chr22	36902625	36903745	1988	1120	+	317.674214845121	374.7594912411395
chr22	36904625	36905125	1989	500	+	40.99022127033819	13.710713094188028
chr22	36906985	36907505	1990	520	+	66.60910956429957	27.421426188376056
chr22	36923785	36924285	1991	500	+	33.304554782149786	27.421426188376056
chr22	36925027	36925605	1992	578	+	1275.8206370392763	315.34640116632465
chr22	36938045	36938565	1993	520	+	117.84688615222231	73.12380316900283
chr22	36940185	36940845	1994	660	+	61.485331905507294	31.991663886438737
chr22	36942165	36942685	1995	520	+	128.09444146980684	31.991663886438737
chr22	36956005	36956505	1996	500	+	17.93322180577296	4.570237698062677
chr22	37040205	37040765	1997	560	+	58.923443076111155	9.140475396125353
chr22	37055725	37056245	1998	520	+	266.4364382571983	54.84285237675211
chr22	37098440	37098940	1999	500	+	7.685666488188412	0.0
chr22	37099670	37100170	2000	500	+	0.0	4.570237698062677
