chr	tss	symbol	PromoterActivityQuantile	Expression	isExpressed
chr17	55751093	ENSG00000141179:N.N.N	50.56721497447533	1	True
chr17	56914048	ENSG00000121060:N.N.D	26.1769710720363	1	True
chr17	56961049	ENSG00000121058:N.N.N	56.66477595008508	1	True
chr17	56978104	ENSG00000121064:N.N.N	40.67640385706183	1	True
chr17	57084997	ENSG00000263004:N.N.N	11.59245604083948	1	True
chr17	57085716	ENSG00000121057:N.N.N	26.75127623369257	1	True
chr17	57256522	ENSG00000153944:N.N.N	37.02495745887691	1	True
chr17	57850043	ENSG00000181610:N.N.N	45.02977878615995	1	True
chr17	57955411	ENSG00000180891:N.N.N	19.42002268859898	1	True
chr17	57988253	ENSG00000136451:N.N.U	80.03403289846852	1	True
chr17	57994849	ENSG00000264112:N.N.N	23.86557005104935	1	True
chr17	58006673	ENSG00000279069:N.N.N	45.00141803743619	1	True
chr17	58007245	ENSG00000136450:N.N.N	80.75014180374362	1	True
chr17	58083418	ENSG00000264364:N.N.N	56.17555303460011	1	True
chr17	58095671	ENSG00000279207:N.N.N	86.30884855360182	1	True
chr17	58219304	ENSG00000011143:N.N.N	46.3840045377198	1	True
chr17	58352200	ENSG00000213246:N.N.N	71.35564378899603	1	True
chr17	58417532	ENSG00000108375:N.N.N	23.4826999432785	1	True
chr17	58517904	ENSG00000108389:N.U.N	32.8275666477595	1	True
chr17	58692601	ENSG00000108384:N.N.N	94.87379466817924	1	True
chr17	59106597	ENSG00000224738:N.N.N	68.6046511627907	1	True
chr17	59106879	ENSG00000108395:N.N.N	80.2680090754396	1	True
chr17	59155185	ENSG00000182628:N.N.N	83.14662507090188	1	True
chr17	59155745	ENSG00000068489:N.N.N	68.41321610890527	1	True
chr17	59209399	ENSG00000167447:N.N.N	80.43817356778219	1	True
chr17	59220510	ENSG00000153982:N.N.N	43.12251843448667	1	True
chr17	59331654	ENSG00000175155:N.N.U	19.4412932501418	1	True
chr17	59565609	ENSG00000108406:N.N.U	92.27878615995462	1	True
chr17	59619688	ENSG00000141367:N.N.N	76.29750425411231	1	True
chr17	59707625	ENSG00000141378:N.N.N	66.21525808281339	1	True
chr17	59707653	ENSG00000062716:N.N.N	76.1769710720363	1	True
chr17	59892942	ENSG00000108423:N.N.N	88.1310266591038	1	True
chr17	59893120	ENSG00000108443:N.N.N	74.5745887691435	1	True
chr17	59964739	ENSG00000189050:N.N.U	55.22546795235395	1	True
chr17	60078930	ENSG00000068097:N.N.N	88.37209302325581	1	True
chr17	60149972	ENSG00000167434:N.N.N	0.7161089052750993	1	True
chr17	60392132	ENSG00000170832:N.N.N	62.06040839478162	1	True
chr17	60435995	ENSG00000213228:N.N.N	92.85309132161089	1	True
chr17	60526241	ENSG00000062725:N.N.N	71.03658536585365	1	True
chr17	60600182	ENSG00000170836:N.N.N	55.12620533182076	1	True
chr17	60679457	ENSG00000141376:N.N.U	67.30714690867839	1	True
chr17	61069870	ENSG00000227694:N.N.N	58.47277368122518	1	True
chr17	61399605	ENSG00000267280:D.U.D	2.283040272263188	1	True
chr17	61399842	ENSG00000121068:D.N.D	0.2268859897901305	1	True
chr17	61452421	ENSG00000121075:N.N.N	13.01758366420873	1	True
chr17	61863520	ENSG00000136492:N.N.D	56.4804310833806	1	True
chr17	61928015	ENSG00000108506:N.N.N	75.17725467952354	1	True
chr17	62007517	ENSG00000279133:N.N.N	18.53374929098128	1	True
chr17	62065277	ENSG00000108510:N.N.N	78.92796369824164	1	True
chr17	62140638	ENSG00000266066:N.N.N	1.382586500283608	1	True
chr17	62423866	ENSG00000087995:N.N.N	83.43023255813954	1	True
chr17	62479024	ENSG00000146872:N.N.N	87.34401588201929	1	True
chr17	63440210	ENSG00000008283:N.N.N	23.68831537152581	1	True
chr17	63550476	ENSG00000136485:N.N.N	53.55218377765173	1	True
chr17	63600894	ENSG00000136463:N.N.N	46.24929098128191	1	True
chr17	63622441	ENSG00000198909:N.N.N	26.01389676687464	1	True
chr17	63700124	ENSG00000136490:N.N.N	26.21951219512195	1	True
chr17	63700846	ENSG00000279369:N.N.N	47.5609756097561	1	True
chr17	63741798	ENSG00000266173:N.N.N	51.87889960294952	1	True
chr17	63773596	ENSG00000108588:N.N.N	72.44753261486103	1	True
chr17	63773862	ENSG00000198231:N.N.N	63.88258650028361	1	True
chr17	63827430	ENSG00000087191:N.N.N	91.04509359047078	1	True
chr17	63827662	ENSG00000108592:N.N.N	84.95462280204197	1	True
chr17	63842939	ENSG00000108604:N.N.D	26.45348837209302	1	True
chr17	64020633	ENSG00000108622:N.N.N	57.21072036301759	1	True
chr17	64130143	ENSG00000178607:U.N.U	52.32558139534883	1	True
chr17	64146082	ENSG00000199753:N.N.N	0.1630743051616563	1	True
chr17	64263226	ENSG00000136478:N.N.N	59.70646625070902	1	True
chr17	64390859	ENSG00000261371:D.U.N	23.98610323312536	1	True
chr17	64497053	ENSG00000256525:N.N.N	33.48695405558707	1	True
chr17	64506520	ENSG00000108654:N.N.N	80.91321610890527	1	True
chr17	64506976	ENSG00000258890:N.N.U	81.35989790130459	1	True
chr17	64662306	ENSG00000108854:N.N.U	71.6392512762337	1	True
chr17	64781625	ENSG00000215769:N.N.N	91.66193987521271	1	True
chr17	64837153	ENSG00000214176:N.N.N	19.0655133295519	1	True
chr17	64918784	ENSG00000176809:N.N.N	84.99716392512762	1	True
chr17	64975567	ENSG00000214174:U.N.N	54.76460578559274	1	True
chr17	65056739	ENSG00000120063:U.N.U	97.73114010209869	1	True
chr17	65561647	ENSG00000168646:N.N.N	15.33607487237663	1	True
chr17	66191868	ENSG00000154240:N.N.N	74.17753828701078	1	True
chr17	66229414	ENSG00000091583:N.N.N	32.86301758366421	1	True
chr17	66302612	ENSG00000154229:U.N.N	42.87436188315372	1	True
chr17	66964706	ENSG00000075461:U.D.N	90.31480431083381	1	True
chr17	67245182	ENSG00000198265:N.N.N	37.39364719228588	1	True
chr17	67366576	ENSG00000197170:N.N.N	74.00028360748723	1	True
chr17	67377280	ENSG00000154217:N.N.N	40.61968235961429	1	True
chr17	67717935	ENSG00000130935:N.N.N	79.03431650595576	1	True
chr17	67825502	ENSG00000171634:N.N.N	35.59273964832671	1	True
chr17	67993544	ENSG00000186665:N.N.N	77.81480431083381	1	True
chr17	68035959	ENSG00000182481:N.N.D	92.0022688598979	1	True
chr17	68102942	ENSG00000237854:U.N.N	21.08621667612025	1	True
chr17	68126665	ENSG00000278730:U.N.N	58.22461712989223	1	True
chr17	68131461	ENSG00000274561:N.N.N	41.41378332387975	1	True
chr17	68133200	ENSG00000277476:N.N.N	9.52921157118548	1	True
chr17	68205488	ENSG00000274712:U.N.N	90.37152580828133	1	True
chr17	68249199	ENSG00000196704:N.N.N	79.14775950085082	1	True
chr17	68259181	ENSG00000141337:U.N.N	41.59103800340329	1	True
chr17	68291115	ENSG00000108932:U.N.D	51.53148043108338	1	True
chr17	68457495	ENSG00000070540:N.N.U	47.28445830969937	1	True
chr17	68512378	ENSG00000108946:N.N.N	64.0527509926262	1	True
chr17	68601366	ENSG00000108950:N.N.N	17.2575155984118	1	True
chr17	69244845	ENSG00000154263:N.N.U	77.80771412365286	1	True
chr17	69327132	ENSG00000154265:N.N.N	19.68944980147476	1	True
chr17	69414696	ENSG00000108984:D.U.N	24.04282473057289	1	True
chr17	70104853	ENSG00000153822:D.N.N	68.71100397050482	1	True
chr17	72120804	ENSG00000234899:N.N.N	15.9103800340329	1	True
chr17	72121019	ENSG00000125398:N.N.N	23.40470788428815	1	True
chr17	72422912	ENSG00000227036:N.N.N	26.87180941576858	1	True
chr17	73092687	ENSG00000133195:N.N.N	47.43335224049915	1	True
chr17	73165009	ENSG00000180616:D.U.N	28.20476460578559	1	True
chr17	73193054	ENSG00000166685:N.U.N	62.9254112308565	1	True
chr17	73232370	ENSG00000133193:N.N.N	60.00425411230857	1	True
chr17	73232621	ENSG00000141219:N.N.N	69.05842314237096	1	True
chr17	73312000	ENSG00000179604:D.N.D	8.976176971072036	1	True
chr17	74203677	ENSG00000172809:N.N.N	46.24220079410097	1	True
chr17	74431527	ENSG00000170412:N.N.N	6.558423142370959	1	True
chr17	74736916	ENSG00000172794:D.N.N	7.721213840045377	1	True
chr17	74748627	ENSG00000109062:N.N.N	12.8757799205899	1	True
chr17	74776297	ENSG00000109065:N.N.N	25.77992058990357	1	True
chr17	74776482	ENSG00000109066:N.N.N	11.6137266023823	1	True
chr17	74873030	ENSG00000161513:D.N.N	2.850255246738514	1	True
chr17	74893609	ENSG00000172782:N.N.D	0.9997163925127623	1	True
chr17	74972758	ENSG00000167861:N.N.U	13.71242200794101	1	True
chr17	74987631	ENSG00000109089:N.N.N	46.91576857629041	1	True
chr17	75012669	ENSG00000167862:N.N.N	66.41378332387976	1	True
chr17	75046968	ENSG00000167863:N.N.N	65.14463981849121	1	True
chr17	75047224	ENSG00000180901:N.N.N	63.61315938740783	1	True
chr17	75088937	ENSG00000170190:N.N.N	8.614577424844017	1	True
chr17	75109968	ENSG00000125449:N.N.N	22.87294384571753	1	True
chr17	75131741	ENSG00000125458:N.N.N	17.15116279069768	1	True
chr17	75154674	ENSG00000189159:N.N.D	25.35450935904708	1	True
chr17	75182958	ENSG00000188612:N.N.N	81.14010209869541	1	True
chr17	75205678	ENSG00000125450:N.N.N	57.04055587067499	1	True
chr17	75261803	ENSG00000125447:N.N.N	33.52949517867272	1	True
chr17	75261878	ENSG00000125445:N.N.N	54.93477027793534	1	True
chr17	75271154	ENSG00000125457:N.N.U	41.56267725467952	1	True
chr17	75271368	ENSG00000263843:U.N.N	54.27538287010777	1	True
chr17	75287673	ENSG00000125454:N.N.N	57.88428814520703	1	True
chr17	75405485	ENSG00000177885:N.N.N	37.4149177538287	1	True
chr17	75476497	ENSG00000177728:U.N.N	12.19512195121951	1	True
chr17	75515536	ENSG00000177303:N.N.N	3.672716959727737	1	True
chr17	75516527	ENSG00000182173:N.N.N	33.02609188882587	1	True
chr17	75525738	ENSG00000073350:N.N.N	3.630175836642088	1	True
chr17	75646250	ENSG00000259120:N.N.N	88.18065796937039	1	True
chr17	75667153	ENSG00000108469:N.N.N	16.84628474191719	1	True
chr17	75667337	ENSG00000161526:N.N.N	60.62110039705048	1	True
chr17	75721458	ENSG00000132470:N.N.N	1.410947249007374	1	True
chr17	75765710	ENSG00000108479:N.N.N	0.6593874078275667	1	True
chr17	75779778	ENSG00000132475:N.N.N	92.14407260351673	1	True
chr17	75784805	ENSG00000132478:N.N.N	68.07288712422007	1	True
chr17	75844716	ENSG00000092929:U.N.N	67.47022121384005	1	True
chr17	75856506	ENSG00000132471:U.N.N	21.15002836074872	1	True
chr17	75878580	ENSG00000132481:U.N.N	4.055587067498582	1	True
chr17	75896950	ENSG00000141569:N.N.N	49.10663641520136	1	True
chr17	75905412	ENSG00000204316:N.N.N	23.07146908678389	1	True
chr17	75940942	ENSG00000188878:N.N.N	61.97532614861032	1	True
chr17	75979165	ENSG00000161533:N.N.N	40.06664775950085	1	True
chr17	76072516	ENSG00000167881:N.N.N	46.95830969937607	1	True
chr17	76103745	ENSG00000182473:N.N.N	28.19767441860465	1	True
chr17	76141244	ENSG00000129654:N.N.N	64.47107203630176	1	True
chr17	76240492	ENSG00000141576:U.N.N	29.80005672149745	1	True
chr17	76265347	ENSG00000185262:N.N.N	7.380884855360182	1	True
chr17	76307679	ENSG00000129646:D.N.N	35.03970504821327	1	True
chr17	76354148	ENSG00000161542:N.N.N	54.95604083947816	1	True
chr17	76384649	ENSG00000176170:N.N.D	1.9781622234827	1	True
chr17	76453151	ENSG00000175931:N.N.N	16.87464549064095	1	True
chr17	76501406	ENSG00000129667:U.N.N	21.7597844583097	1	True
chr17	76537708	ENSG00000161544:U.D.N	51.15570051049347	1	True
chr17	76557777	ENSG00000163597:N.N.N	87.8048780487805	1	True
chr17	76671941	ENSG00000261335:D.N.N	36.53573454339195	1	True
chr17	76690218	ENSG00000182534:N.D.N	75.78701077708452	1	True
chr17	76726678	ENSG00000070495:N.N.N	38.40754395916052	1	True
chr17	76726829	ENSG00000181038:N.N.N	64.25127623369256	1	True
chr17	76736310	ENSG00000092931:N.N.N	60.8976176971072	1	True
chr17	76737332	ENSG00000161547:N.N.D	66.35706182643221	1	True
chr17	77087709	ENSG00000234912:N.N.N	24.86528644356211	1	True
chr17	77088748	ENSG00000129657:N.N.N	56.43079977311401	1	True
chr17	77281498	ENSG00000184640:N.N.N	18.37067498581963	1	True
chr17	78005055	ENSG00000078687:N.N.N	65.00992626205331	1	True
chr17	78111798	ENSG00000204282:N.N.N	38.35082246171299	1	True
chr17	78128696	ENSG00000141524:U.N.N	6.182643221781055	1	True
chr17	78168610	ENSG00000108639:N.N.N	7.46596710153148	1	True
chr17	78187232	ENSG00000167900:D.N.D	11.72007941009643	1	True
chr17	78187361	ENSG00000183077:N.U.D	16.94554736245037	1	True
chr17	78214185	ENSG00000089685:D.N.D	25.18434486670448	1	True
chr17	78360076	ENSG00000184557:N.N.N	97.19228587634714	1	True
chr17	78378648	ENSG00000087157:N.N.N	23.84429948950652	1	True
chr17	78782293	ENSG00000108669:N.N.N	27.04197390811117	1	True
chr17	78840669	ENSG00000055483:N.N.N	27.21213840045377	1	True
chr17	78925386	ENSG00000035862:U.D.D	88.25155984117981	1	True
chr17	78979922	ENSG00000108679:U.N.N	3.516732841747022	1	True
chr17	79009816	ENSG00000171302:N.N.N	28.97759500850822	1	True
chr17	79074944	ENSG00000167280:N.N.N	17.75382870107771	1	True
chr17	79730942	ENSG00000182156:U.N.N	0.4183210436755531	1	True
chr17	79778147	ENSG00000173894:N.N.D	21.95121951219512	1	True
chr17	79797076	ENSG00000141570:N.N.N	17.40640952921157	1	True
chr17	79839439	ENSG00000141582:U.N.N	14.14492342597845	1	True
chr17	80035871	ENSG00000167291:N.N.N	14.28672716959728	1	True
chr17	80101580	ENSG00000171298:U.N.N	1.644923425978446	1	True
chr17	80147127	ENSG00000141543:N.N.N	83.00482132728304	1	True
chr17	80205070	ENSG00000262580:N.N.N	14.15201361315939	1	True
chr17	80220332	ENSG00000181523:U.N.N	15.37152580828134	1	True
chr17	80220426	ENSG00000181045:U.N.N	7.749574588769144	1	True
chr17	80260867	ENSG00000173821:U.N.N	20.06522972206466	1	True
chr17	80415166	ENSG00000173818:N.N.N	18.56211003970505	1	True
chr17	80544837	ENSG00000141564:N.N.N	8.86273397617697	1	True
chr17	80991840	ENSG00000176108:N.N.N	3.779069767441861	1	True
chr17	81034572	ENSG00000226137:N.N.N	30.58706749858196	1	True
chr17	81035161	ENSG00000175866:N.N.N	7.352524106636415	1	True
chr17	81222998	ENSG00000141577:N.N.N	2.226318774815655	1	True
chr17	81239032	ENSG00000167302:N.N.N	8.933635847986388	1	True
chr17	81239317	ENSG00000224877:N.N.N	25.85082246171299	1	True
chr17	81295306	ENSG00000157637:N.N.N	2.587918321043675	1	True
chr17	81309247	ENSG00000185168:N.N.N	17.88145207033466	1	True
chr17	81395474	ENSG00000266074:N.N.N	2.899886557005105	1	True
chr17	81512780	ENSG00000184009:U.N.N	93.71100397050482	1	True
chr17	81552352	ENSG00000185504:N.N.N	1.219512195121951	1	True
chr17	81637111	ENSG00000182446:N.N.D	32.60777084515031	1	True
chr17	81637197	ENSG00000182612:N.N.N	8.898184912081678	1	True
chr17	81666604	ENSG00000204237:N.N.N	20.55445263754963	1	True
chr17	81666736	ENSG00000185298:N.N.D	16.50595575723199	1	True
chr17	81683923	ENSG00000214087:N.N.D	25.41123085649461	1	True
chr17	81684010	ENSG00000185359:N.N.N	13.92512762336926	1	True
chr17	81703299	ENSG00000262049:N.N.N	1.864719228587635	1	True
chr17	81703366	ENSG00000262814:N.N.N	0.638116846284742	1	True
chr17	81712235	ENSG00000183048:N.N.D	1.637833238797504	1	True
chr17	81833267	ENSG00000225663:U.N.N	1.807997731140102	1	True
chr17	81860534	ENSG00000185624:N.N.N	16.17980714690868	1	True
chr17	81871328	ENSG00000141522:N.N.N	9.493760635280772	1	True
chr17	81881105	ENSG00000263731:N.N.N	91.94554736245037	1	True
chr17	81891585	ENSG00000183684:N.N.D	22.3908111174135	1	True
chr17	81891738	ENSG00000141552:N.N.N	4.247022121384004	1	True
chr17	81911405	ENSG00000185813:N.N.D	10.83380601247873	1	True
chr17	81918175	ENSG00000187531:N.N.N	19.8667044809983	1	True
chr17	81927734	ENSG00000197063:U.N.N	52.33976176971072	1	True
chr17	81927828	ENSG00000265688:N.N.N	15.98837209302326	1	True
chr17	81937238	ENSG00000183010:U.N.N	13.02467385138968	1	True
chr17	81961186	ENSG00000185269:N.N.N	0.02836074872376631	1	True
chr17	81977549	ENSG00000169696:U.N.N	2.87861599546228	1	True
chr17	82022878	ENSG00000169689:N.N.D	16.78956324446965	1	True
chr17	82023304	ENSG00000169683:N.N.D	9.330686330119114	1	True
chr17	82031677	ENSG00000169750:N.N.N	4.303743618831537	1	True
chr17	82037731	ENSG00000169738:N.N.D	7.37379466817924	1	True
chr17	82051810	ENSG00000169733:N.N.N	1.963981849120817	1	True
chr17	82051957	ENSG00000169727:N.N.N	9.110890527509927	1	True
chr17	82065544	ENSG00000169718:N.N.N	7.068916619398752	1	True
chr17	82098235	ENSG00000169710:N.N.N	0.4750425411230856	1	True
chr17	82212812	ENSG00000176155:N.N.N	6.60805445263755	1	True
chr17	82233686	ENSG00000141526:N.N.D	0.5246738513896767	1	True
chr17	82273427	ENSG00000141551:N.N.N	17.28587634713556	1	True
chr17	82317607	ENSG00000173762:N.N.N	1.120249574588769	1	True
chr17	82333997	ENSG00000141574:N.N.N	0.5317640385706183	1	True
chr17	82359246	ENSG00000182459:N.N.N	4.530629608621668	1	True
chr17	82418317	ENSG00000169660:N.N.N	15.53460011344299	1	True
chr17	82418575	ENSG00000181396:N.N.N	17.68292682926829	1	True
chr17	82450708	ENSG00000178927:N.N.N	12.00368689733409	1	True
chr17	82458740	ENSG00000141562:D.N.D	13.86131593874078	1	True
chr17	82519731	ENSG00000141568:N.N.N	23.12110039705048	1	True
chr17	82648443	ENSG00000141580:N.N.N	45.07231990924561	1	True
chr17	82698697	ENSG00000141542:N.N.N	13.85422575155984	1	True
chr17	82716705	ENSG00000141560:N.N.D	48.79466817923993	1	True
chr17	82735614	ENSG00000167363:U.N.D	5.544526375496313	1	True
chr17	82752064	ENSG00000141556:N.N.N	11.00397050482133	1	True
chr17	83051809	ENSG00000175711:N.N.N	27.36103233125354	1	True
chr17	83079608	ENSG00000176845:U.N.N	19.34912081678956	1	True
chr18	109064	ENSG00000263006:N.U.N	29.31792399319342	1	True
chr18	158556	ENSG00000101557:N.N.N	74.80147475893364	1	True
chr18	268046	ENSG00000079134:N.N.N	73.4117980714691	1	True
chr18	500700	ENSG00000158270:U.N.D	97.62478729438457	1	True
chr18	626491	ENSG00000176912:N.N.N	23.92229154849688	1	True
chr18	657652	ENSG00000176890:D.N.D	67.94526375496314	1	True
chr18	712629	ENSG00000132199:N.N.N	33.33096993760635	1	True
chr18	812545	ENSG00000176105:N.N.N	88.49262620533182	1	True
chr18	813273	ENSG00000273355:N.N.N	18.7251843448667	1	True
chr18	905108	ENSG00000141433:U.N.U	98.88684061259217	1	True
chr18	1099004	ENSG00000263551:N.N.N	86.14577424844016	1	True
chr18	1509021	ENSG00000266602:N.N.N	45.17158252977879	1	True
chr18	2489425	ENSG00000263745:N.N.N	38.89676687464549	1	True
chr18	2571504	ENSG00000101574:N.N.N	53.38201928530913	1	True
chr18	2571556	ENSG00000080986:D.N.N	75.75155984117981	1	True
chr18	2655737	ENSG00000101596:N.N.N	85.79835507657403	1	True
chr18	2847005	ENSG00000132205:N.N.N	39.59869540555871	1	True
chr18	3011946	ENSG00000101577:N.N.N	39.92484401588202	1	True
chr18	3220107	ENSG00000101605:U.N.N	61.71298922291548	1	True
chr18	3247085	ENSG00000272688:N.N.N	81.87748156551334	1	True
chr18	3252274	ENSG00000101608:N.N.N	98.6528644356211	1	True
chr18	3262416	ENSG00000118680:N.N.N	90.13045944412933	1	True
chr18	3451676	ENSG00000177426:N.N.U	85.28786159954623	1	True
chr18	3594102	ENSG00000177337:N.N.N	82.21072036301759	1	True
chr18	3603737	ENSG00000262001:U.N.U	80.51616562677255	1	True
chr18	5238157	ENSG00000263753:N.N.N	43.5195689166194	1	True
chr18	5238597	ENSG00000264575:N.N.N	21.41236528644356	1	True
chr18	5296039	ENSG00000198081:N.N.N	89.89648326715826	1	True
chr18	5895954	ENSG00000206432:N.N.N	34.45121951219512	1	True
chr18	6367682	ENSG00000154655:U.N.D	15.68349404424277	1	True
chr18	6463009	ENSG00000235552:N.N.N	74.34770277935337	1	True
chr18	7566781	ENSG00000173482:U.N.N	69.32785025524674	1	True
chr18	8609444	ENSG00000206418:N.N.N	70.90896199659672	1	True
chr18	8717370	ENSG00000168502:N.N.N	47.00794100964266	1	True
chr18	9102698	ENSG00000178127:N.N.N	94.19313669880884	1	True
chr18	9136490	ENSG00000266053:N.N.N	43.5550198525241	1	True
chr18	9136780	ENSG00000101745:N.N.U	69.6114577424844	1	True
chr18	9259387	ENSG00000273284:N.N.N	99.32643221781055	1	True
chr18	9334772	ENSG00000128791:N.D.N	93.78899602949518	1	True
chr18	9475512	ENSG00000017797:N.N.N	55.78559273964833	1	True
chr18	9614557	ENSG00000154845:N.N.N	93.39903573454339	1	True
chr18	9708300	ENSG00000168461:N.N.D	55.79977311401021	1	True
chr18	9914061	ENSG00000101558:N.N.N	89.23709585933068	1	True
chr18	10526026	ENSG00000134265:N.N.N	52.27595008508224	1	True
chr18	11148587	ENSG00000154864:N.N.N	39.72631877481565	1	True
chr18	11689263	ENSG00000141404:N.N.N	40.57714123652865	1	True
chr18	11851395	ENSG00000255112:N.N.N	52.38939307997731	1	True
chr18	11909222	ENSG00000154889:N.N.D	53.034600113443	1	True
chr18	11981506	ENSG00000141401:N.N.D	11.79807146908678	1	True
chr18	12209335	ENSG00000267733:N.N.N	59.01871809415768	1	True
chr18	12308058	ENSG00000176014:N.D.D	52.42484401588202	1	True
chr18	12377313	ENSG00000141385:N.N.N	69.34912081678956	1	True
chr18	12407895	ENSG00000141391:N.N.N	25.68774815655133	1	True
chr18	12443295	ENSG00000267199:N.N.N	57.48014747589336	1	True
chr18	12658133	ENSG00000134278:U.D.N	54.0414066931367	1	True
chr18	12671144	ENSG00000267249:N.N.N	80.29636982416336	1	True
chr18	12702773	ENSG00000101624:N.N.N	74.40442427680091	1	True
chr18	12703041	ENSG00000128789:N.N.N	79.48808848553603	1	True
chr18	12776139	ENSG00000260302:D.N.N	23.35507657402155	1	True
chr18	12884236	ENSG00000175354:N.N.N	91.26488939307998	1	True
chr18	12912843	ENSG00000267336:N.N.N	99.14208735110607	1	True
chr18	12948010	ENSG00000085415:N.N.N	90.69767441860465	1	True
chr18	12991361	ENSG00000101639:N.N.N	65.23681225184345	1	True
chr18	13278102	ENSG00000168675:D.U.N	12.99631310266591	1	True
chr18	13726559	ENSG00000177150:N.N.N	58.09699376063528	1	True
chr18	13726703	ENSG00000101654:N.N.N	71.05076574021554	1	True
chr18	14132429	ENSG00000175322:N.N.N	49.31934203062961	1	True
chr18	21111812	ENSG00000067900:N.N.N	64.66959727736813	1	True
chr18	21363592	ENSG00000141449:N.N.N	85.57855927396483	1	True
chr18	21600703	ENSG00000141446:N.N.U	44.5263754963131	1	True
chr18	21612313	ENSG00000167088:N.N.N	95.62535450935904	1	True
chr18	21704773	ENSG00000158201:N.N.N	48.28417470221214	1	True
chr18	21741319	ENSG00000101752:N.N.U	73.86557005104935	1	True
chr18	22168967	ENSG00000266010:D.N.N	6.147192285876347	1	True
chr18	22169391	ENSG00000141448:N.N.N	20.83806012478729	1	True
chr18	22933825	ENSG00000101773:N.N.U	96.86613726602383	1	True
chr18	23135762	ENSG00000134508:U.N.N	87.96795235394214	1	True
chr18	23437960	ENSG00000134490:N.N.U	72.70277935337494	1	True
chr18	23453286	ENSG00000101782:N.N.U	53.74361883153716	1	True
chr18	23503508	ENSG00000141452:N.N.N	82.68576290414067	1	True
chr18	23586505	ENSG00000141458:N.N.N	27.38939307997731	1	True
chr18	23662910	ENSG00000154065:N.N.N	26.84344866704481	1	True
chr18	23689442	ENSG00000053747:N.N.N	33.49404424276801	1	True
chr18	24014753	ENSG00000168234:N.N.N	39.77595008508224	1	True
chr18	24139094	ENSG00000154040:N.N.N	94.80289279636982	1	True
chr18	24397823	ENSG00000141447:U.D.N	77.93533749290981	1	True
chr18	24426669	ENSG00000154059:N.N.U	87.43618831537152	1	True
chr18	26090612	ENSG00000141380:N.N.U	88.81877481565513	1	True
chr18	26545790	ENSG00000277534:D.N.N	85.28077141236528	1	True
chr18	26549434	ENSG00000134504:N.N.N	87.23057288712423	1	True
chr18	26865706	ENSG00000171885:U.N.N	83.68547929665343	1	True
chr18	27185307	ENSG00000154080:N.N.N	87.20930232558139	1	True
chr18	28177129	ENSG00000170558:N.N.N	94.46965399886557	1	True
chr18	31102414	ENSG00000134755:N.D.U	94.2711287577992	1	True
chr18	31447740	ENSG00000134757:N.N.U	96.88740782756665	1	True
chr18	31498176	ENSG00000046604:U.N.U	96.06494611457742	1	True
chr18	31591725	ENSG00000118271:N.U.N	62.61344299489507	1	True
chr18	31684722	ENSG00000118276:N.N.N	74.4895065229722	1	True
chr18	31685654	ENSG00000259985:N.N.U	99.53204764605786	1	True
chr18	31943127	ENSG00000153339:N.N.N	68.04452637549632	1	True
chr18	32091873	ENSG00000134758:N.N.U	94.26403857061827	1	True
chr18	32413175	ENSG00000215492:N.N.N	97.88712422007941	1	True
chr18	32470881	ENSG00000141441:N.N.U	73.17073170731707	1	True
chr18	34593338	ENSG00000134769:N.N.U	97.83749290981282	1	True
chr18	34903503	ENSG00000278464:N.N.N	20.84515031196824	1	True
chr18	35041359	ENSG00000166974:N.N.N	89.563244469654	1	True
chr18	35241033	ENSG00000186812:N.N.N	57.87010777084515	1	True
chr18	35290200	ENSG00000268573:D.N.N	35.32331253545094	1	True
chr18	35290231	ENSG00000186814:N.N.N	44.49092456040839	1	True
chr18	35290281	ENSG00000257267:N.N.N	58.1678956324447	1	True
chr18	35344455	ENSG00000172466:N.N.N	70.04395916052184	1	True
chr18	35377336	ENSG00000186496:N.N.N	41.25070901871809	1	True
chr18	35497942	ENSG00000153391:N.N.N	85.4863868406126	1	True
chr18	35654559	ENSG00000141429:N.N.N	74.85110606920023	1	True
chr18	35716369	ENSG00000267397:N.N.N	97.42626205331821	1	True
chr18	35972678	ENSG00000141428:N.N.N	77.92824730572887	1	True
chr18	36067558	ENSG00000141425:N.N.U	74.94327850255247	1	True
chr18	36129339	ENSG00000141424:N.N.U	92.54821327283041	1	True
chr18	36129897	ENSG00000134759:N.U.U	87.81905842314237	1	True
chr18	36187447	ENSG00000260552:N.N.N	32.00510493477028	1	True
chr18	36187496	ENSG00000075643:N.U.N	40.58423142370959	1	True
chr18	36189823	ENSG00000274849:N.N.N	98.66704480998298	1	True
chr18	36297835	ENSG00000134775:U.N.U	39.20873511060692	1	True
chr18	36828841	ENSG00000134779:N.N.N	85.01843448667044	1	True
chr18	36829126	ENSG00000150477:N.N.N	69.05133295519002	1	True
chr18	39751388	ENSG00000267374:N.N.N	37.93250141803744	1	True
chr18	41481067	ENSG00000267313:N.N.N	39.27254679523539	1	True
chr18	41955233	ENSG00000078142:N.N.N	71.92285876347135	1	True
chr18	42186667	ENSG00000267586:N.N.N	61.68462847419172	1	True
chr18	44680887	ENSG00000152217:N.N.N	58.60748723766307	1	True
chr18	45967328	ENSG00000152223:U.N.N	46.97958026091889	1	True
chr18	46072259	ENSG00000152229:N.N.N	84.27396483267158	1	True
chr18	46098295	ENSG00000152234:N.N.N	66.84628474191719	1	True
chr18	46104384	ENSG00000152240:N.N.N	82.63613159387408	1	True
